	#ALIMENTADOR	ALIM_NRO	ME_PSEUDO	ME_TIPO	ME_NOMBRE	ME_ORDEN	UT_TPLNR	UT_TXT	UT_OBJECTNAMEID	UT_TIPO	SPRID	CAPTION	SECUENCIA
25270	18552866	15326A	MM6328935	TRONCAL	MEL-S296OL|S297OL|S298OL|	12	6329050	VANO 3x50 Al. V	6329050	LAMT	1089	LAMT 13,2 kV	30
25271	18552866	15326A	MM6328935	TRONCAL	MEL-S296OL|S297OL|S298OL|	12	OS184	PIQUETE OS184	6329054	PIQUETE_MT	408	Poste de Madera de M.T.	31
25272	18552866	15326A	MM6328935	TRONCAL	MEL-S296OL|S297OL|S298OL|	12	6329056	VANO 3x50 Al. V	6329056	LAMT	1089	LAMT 13,2 kV	32
25273	18552866	15326A	MM6328935	TRONCAL	MEL-S296OL|S297OL|S298OL|	12	OS185	PIQUETE OS185	6329060	PIQUETE_MT	408	Poste de Madera de M.T.	33
25274	18552866	15326A	MM6328935	TRONCAL	MEL-S296OL|S297OL|S298OL|	12	6329062	VANO 3x50 Al. V	6329062	LAMT	1089	LAMT 13,2 kV	34
25275	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	6329761	VANO 3x50 Al. V	6329761	LAMT	1089	LAMT 13,2 kV	1
25276	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	OS203	PIQUETE OS203	6329759	PIQUETE_MT	408	Poste de Madera de M.T.	2
25277	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	6329755	VANO 3x50 Al. V	6329755	LAMT	1089	LAMT 13,2 kV	3
25278	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	OS202	PIQUETE OS202	6329752	PIQUETE_MT	408	Poste de Madera de M.T.	4
25279	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	87829870	VANO 3x50 Al. V	87829870	LAMT	1089	LAMT 13,2 kV	5
25280	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	AE475-003	PIQUETE AE475	87829868	PIQUETE_MT	408	Poste de Madera de M.T.	6
25281	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	6331884	VANO 3x25 Al. H	6331884	LAMT	1089	LAMT 13,2 kV	7
25282	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	87829869	VANO 3x50 Al. V	87829869	LAMT	1089	LAMT 13,2 kV	8
25283	18552866	15326A	MM6329765	TRONCAL	MEL-4287-9|S297OL|S304OL|S306OL|	13	6332924	VANO 3x50 Al. V	6332924	LAMT	1089	LAMT 13,2 kV	10
25284	18552866	15326A	MM6332922	TRONCAL	MEC-S304OL|Z360OL|	14	6332920	TRAMO 3x1x185/50 Al. XLPE	6332920	CSMT	1091	CAS 13,2 kV	1
25285	18552866	15326A	MM6332918	TRONCAL	MEL-S360OL|Z360OL|	15	6332916	VANO 3x25 Al. H	6332916	LAMT	1089	LAMT 13,2 kV	1
25286	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329070	VANO 3x50/8 Al/Ac. P. LP	6329070	LAMT	1089	LAMT 13,2 kV	1
25287	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OC259	PIQUETE OC259	6329074	PIQUETE_MT	408	Poste de Madera de M.T.	2
25288	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329076	VANO 3x50/8 Al/Ac. P. LP	6329076	LAMT	1089	LAMT 13,2 kV	3
25289	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS186	PIQUETE OS186	6329081	PIQUETE_MT	408	Poste de Madera de M.T.	4
25290	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329085	VANO 3x50/8 Al/Ac. P. LP	6329085	LAMT	1089	LAMT 13,2 kV	5
25291	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS187	PIQUETE OS187	6329089	PIQUETE_MT	408	Poste de Madera de M.T.	6
25292	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329091	VANO 3x50/8 Al/Ac. P. LP	6329091	LAMT	1089	LAMT 13,2 kV	7
25293	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS188	PIQUETE OS188	6329095	PIQUETE_MT	408	Poste de Madera de M.T.	8
25294	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329097	VANO 3x50/8 Al/Ac. P. LP	6329097	LAMT	1089	LAMT 13,2 kV	9
25295	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329103	VANO 3x50/8 Al/Ac. P. LP	6329103	LAMT	1089	LAMT 13,2 kV	10
25296	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS189	PIQUETE OS189	6329107	PIQUETE_MT	408	Poste de Madera de M.T.	11
25297	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329109	VANO 3x50/8 Al/Ac. P. LP	6329109	LAMT	1089	LAMT 13,2 kV	13
25298	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS190	PIQUETE OS190	6329113	PIQUETE_MT	408	Poste de Madera de M.T.	14
25299	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329115	VANO 3x50/8 Al/Ac. P. LP	6329115	LAMT	1089	LAMT 13,2 kV	15
25300	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS191	PIQUETE OS191	6329119	PIQUETE_MT	408	Poste de Madera de M.T.	16
25301	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329121	VANO 3x50/8 Al/Ac. P. LP	6329121	LAMT	1089	LAMT 13,2 kV	17
25302	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS192	PIQUETE OS192	6329125	PIQUETE_MT	408	Poste de Madera de M.T.	18
25303	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329127	VANO 3x50/8 Al/Ac. P. LP	6329127	LAMT	1089	LAMT 13,2 kV	19
25304	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS193	PIQUETE OS193	6329131	PIQUETE_MT	408	Poste de Madera de M.T.	20
25305	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329133	VANO 3x50/8 Al/Ac. P. LP	6329133	LAMT	1089	LAMT 13,2 kV	21
25306	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OC260	PIQUETE OC260	6329137	PIQUETE_MT	408	Poste de Madera de M.T.	22
25307	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329139	VANO 3x50/8 Al/Ac. P. LP	6329139	LAMT	1089	LAMT 13,2 kV	23
25308	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS194	PIQUETE OS194	6329143	PIQUETE_MT	408	Poste de Madera de M.T.	24
25309	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329145	VANO 3x50/8 Al/Ac. P. LP	6329145	LAMT	1089	LAMT 13,2 kV	25
25310	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS195	PIQUETE OS195	6329149	PIQUETE_MT	408	Poste de Madera de M.T.	26
25311	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	6329151	VANO 3x50/8 Al/Ac. P. LP	6329151	LAMT	1089	LAMT 13,2 kV	27
25312	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	OS196	PIQUETE OS196	6329155	PIQUETE_MT	408	Poste de Madera de M.T.	28
25313	18552866	15326A	MM6329066	TRONCAL	MEL-4071-9|S298OL|S299OL|	16	84029577	VANO 3x50/8 Al/Ac. P. LP	84029577	LAMT	1089	LAMT 13,2 kV	29
25314	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	84029578	VANO 3x50/8 Al/Ac. P. LP	84029578	LAMT	1089	LAMT 13,2 kV	1
25315	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OS197	PIQUETE OS197	6329161	PIQUETE_MT	408	Poste de Madera de M.T.	2
25316	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329163	VANO 3x50/8 Al/Ac. P. LP	6329163	LAMT	1089	LAMT 13,2 kV	3
25317	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329169	VANO 3x50/8 Al/Ac. P. LP	6329169	LAMT	1089	LAMT 13,2 kV	4
25318	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OS198	PIQUETE OS198	6329173	PIQUETE_MT	408	Poste de Madera de M.T.	5
25319	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329175	VANO 3x50/8 Al/Ac. P. LP	6329175	LAMT	1089	LAMT 13,2 kV	7
25320	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OS199	PIQUETE OS199	6329187	PIQUETE_MT	408	Poste de Madera de M.T.	8
25321	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329189	VANO 3x50/8 Al/Ac. P. LP	6329189	LAMT	1089	LAMT 13,2 kV	9
25322	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OS200	PIQUETE OS200	6329193	PIQUETE_MT	408	Poste de Madera de M.T.	10
25323	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329195	VANO 3x50/8 Al/Ac. P. LP	6329195	LAMT	1089	LAMT 13,2 kV	11
25324	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OS201	PIQUETE OS201	6329199	PIQUETE_MT	408	Poste de Madera de M.T.	12
25325	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329201	VANO 3x50/8 Al/Ac. P. LP	6329201	LAMT	1089	LAMT 13,2 kV	13
25326	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC261	PIQUETE OC261	6329205	PIQUETE_MT	408	Poste de Madera de M.T.	14
25327	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329207	VANO 3x50/8 Al/Ac. P. LP	6329207	LAMT	1089	LAMT 13,2 kV	15
25328	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC264	PIQUETE OC264	6329211	PIQUETE_MT	408	Poste de Madera de M.T.	16
25329	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329213	VANO 3x50/8 Al/Ac. P. LP	6329213	LAMT	1089	LAMT 13,2 kV	17
25330	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC266	PIQUETE OC266	6329223	PIQUETE_MT	408	Poste de Madera de M.T.	18
25331	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329225	VANO 3x50/8 Al/Ac. P. LP	6329225	LAMT	1089	LAMT 13,2 kV	19
25332	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329742	VANO 3x50/8 Al/Ac. P. LP	6329742	LAMT	1089	LAMT 13,2 kV	20
25333	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC267	PIQUETE OC267	6329229	PIQUETE_MT	408	Poste de Madera de M.T.	22
25334	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329231	VANO 3x50/8 Al/Ac. P. LP	6329231	LAMT	1089	LAMT 13,2 kV	23
25335	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC268	PIQUETE OC268	6329235	PIQUETE_MT	408	Poste de Madera de M.T.	24
25336	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329238	VANO 3x50/8 Al/Ac. P. LP	6329238	LAMT	1089	LAMT 13,2 kV	25
25337	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC269	PIQUETE OC269	6329242	PIQUETE_MT	408	Poste de Madera de M.T.	26
25338	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329244	VANO 3x50/8 Al/Ac. P. LP	6329244	LAMT	1089	LAMT 13,2 kV	27
25339	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC270	PIQUETE OC270	6329248	PIQUETE_MT	408	Poste de Madera de M.T.	28
25340	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329250	VANO 3x50/8 Al/Ac. P. LP	6329250	LAMT	1089	LAMT 13,2 kV	29
25341	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC262	PIQUETE OC262	6329254	PIQUETE_MT	408	Poste de Madera de M.T.	30
25342	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329256	VANO 3x50/8 Al/Ac. P. LP	6329256	LAMT	1089	LAMT 13,2 kV	31
25343	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC271	PIQUETE OC271	6329260	PIQUETE_MT	408	Poste de Madera de M.T.	32
25344	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329262	VANO 3x50/8 Al/Ac. P. LP	6329262	LAMT	1089	LAMT 13,2 kV	33
25345	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC272	PIQUETE OC272	6329266	PIQUETE_MT	408	Poste de Madera de M.T.	34
25346	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329268	VANO 3x50/8 Al/Ac. P. LP	6329268	LAMT	1089	LAMT 13,2 kV	35
25347	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC273	PIQUETE OC273	6329272	PIQUETE_MT	408	Poste de Madera de M.T.	36
25348	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329274	VANO 3x50/8 Al/Ac. P. LP	6329274	LAMT	1089	LAMT 13,2 kV	37
25349	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	OC274	PIQUETE OC274	6329278	PIQUETE_MT	408	Poste de Madera de M.T.	38
25350	18552866	15326A	MM6329179	TRONCAL	MEL-4348-1|4349-9|S299OL|S300OL|	17	6329280	VANO 3x50/8 Al/Ac. P. LP	6329280	LAMT	1089	LAMT 13,2 kV	39
25351	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329289	VANO 3x50/8 Al/Ac. P. LP	6329289	LAMT	1089	LAMT 13,2 kV	1
25352	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC275	PIQUETE OC275	6329293	PIQUETE_MT	408	Poste de Madera de M.T.	2
25353	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329295	VANO 3x50/8 Al/Ac. P. LP	6329295	LAMT	1089	LAMT 13,2 kV	3
25354	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC276	PIQUETE OC276	6329299	PIQUETE_MT	408	Poste de Madera de M.T.	4
25355	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329301	VANO 3x50/8 Al/Ac. P. LP	6329301	LAMT	1089	LAMT 13,2 kV	5
25356	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC277	PIQUETE OC277	6329305	PIQUETE_MT	408	Poste de Madera de M.T.	6
25357	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329307	VANO 3x50/8 Al/Ac. P. LP	6329307	LAMT	1089	LAMT 13,2 kV	7
25358	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC278	PIQUETE OC278	6329310	PIQUETE_MT	408	Poste de Madera de M.T.	8
25359	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329313	VANO 3x50/8 Al/Ac. P. LP	6329313	LAMT	1089	LAMT 13,2 kV	9
25360	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC279	PIQUETE OC279	6329317	PIQUETE_MT	408	Poste de Madera de M.T.	10
25361	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329319	VANO 3x50/8 Al/Ac. P. LP	6329319	LAMT	1089	LAMT 13,2 kV	11
25362	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC280	PIQUETE OC280	6329323	PIQUETE_MT	408	Poste de Madera de M.T.	12
25363	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329325	VANO 3x50/8 Al/Ac. P. LP	6329325	LAMT	1089	LAMT 13,2 kV	13
25364	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC281	PIQUETE OC281	6329329	PIQUETE_MT	408	Poste de Madera de M.T.	14
25365	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329331	VANO 3x50/8 Al/Ac. P. LP	6329331	LAMT	1089	LAMT 13,2 kV	15
25366	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC282	PIQUETE OC282	6329335	PIQUETE_MT	408	Poste de Madera de M.T.	16
25367	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329337	VANO 3x50/8 Al/Ac. LP	6329337	LAMT	1089	LAMT 13,2 kV	17
25368	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC283	PIQUETE OC283	6329341	PIQUETE_MT	408	Poste de Madera de M.T.	18
25369	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329343	VANO 3x50/8 Al/Ac. LP	6329343	LAMT	1089	LAMT 13,2 kV	19
25370	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC284	PIQUETE OC284	6329347	PIQUETE_MT	408	Poste de Madera de M.T.	20
25371	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329349	VANO 3x50/8 Al/Ac. LP	6329349	LAMT	1089	LAMT 13,2 kV	21
25372	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC285	PIQUETE OC285	6329353	PIQUETE_MT	408	Poste de Madera de M.T.	22
25373	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329355	VANO 3x25 Al. H	6329355	LAMT	1089	LAMT 13,2 kV	23
25374	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329361	VANO 3x50/8 Al/Ac. LP	6329361	LAMT	1089	LAMT 13,2 kV	24
25375	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC286	PIQUETE OC286	6329365	PIQUETE_MT	408	Poste de Madera de M.T.	25
25376	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329367	VANO 3x50/8 Al/Ac. LP	6329367	LAMT	1089	LAMT 13,2 kV	27
25377	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC287	PIQUETE OC287	6329371	PIQUETE_MT	408	Poste de Madera de M.T.	28
25378	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329373	VANO 3x50/8 Al/Ac. LP	6329373	LAMT	1089	LAMT 13,2 kV	29
25379	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC288	PIQUETE OC288	6329377	PIQUETE_MT	408	Poste de Madera de M.T.	30
25380	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329379	VANO 3x50/8 Al/Ac. LP	6329379	LAMT	1089	LAMT 13,2 kV	31
25381	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	OC289	PIQUETE OC289	6329383	PIQUETE_MT	408	Poste de Madera de M.T.	32
25382	18552866	15326A	MM6329285	TRONCAL	MEL-4027-9|S300OL|S301OL|	18	6329385	VANO 3x50/8 Al/Ac. LP	6329385	LAMT	1089	LAMT 13,2 kV	33
25383	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329393	VANO 3x50/8 Al/Ac. LP	6329393	LAMT	1089	LAMT 13,2 kV	1
25384	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC290	PIQUETE OC290	6329397	PIQUETE_MT	408	Poste de Madera de M.T.	2
25385	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329399	VANO 3x50/8 Al/Ac. LP	6329399	LAMT	1089	LAMT 13,2 kV	3
25386	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC291	PIQUETE OC291	6329403	PIQUETE_MT	408	Poste de Madera de M.T.	4
25387	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329405	VANO 3x50/8 Al/Ac. LP	6329405	LAMT	1089	LAMT 13,2 kV	5
25388	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC263	PIQUETE OC263	6329409	PIQUETE_MT	408	Poste de Madera de M.T.	6
25389	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329411	VANO 3x50/8 Al/Ac. LP	6329411	LAMT	1089	LAMT 13,2 kV	7
25390	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC292	PIQUETE OC292	6329415	PIQUETE_MT	408	Poste de Madera de M.T.	8
25391	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329417	VANO 3x50/8 Al/Ac. LP	6329417	LAMT	1089	LAMT 13,2 kV	9
25392	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC293	PIQUETE OC293	6329421	PIQUETE_MT	408	Poste de Madera de M.T.	10
25393	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329423	VANO 3x50/8 Al/Ac. LP	6329423	LAMT	1089	LAMT 13,2 kV	11
25394	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC294	PIQUETE OC294	6329427	PIQUETE_MT	408	Poste de Madera de M.T.	12
25395	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329429	VANO 3x50/8 Al/Ac. LP	6329429	LAMT	1089	LAMT 13,2 kV	13
25396	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC295	PIQUETE OC295	6329434	PIQUETE_MT	408	Poste de Madera de M.T.	14
25397	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329436	VANO 3x50/8 Al/Ac. LP	6329436	LAMT	1089	LAMT 13,2 kV	15
25398	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC296	PIQUETE OC296	6329440	PIQUETE_MT	408	Poste de Madera de M.T.	16
25399	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329442	VANO 3x50/8 Al/Ac. LP	6329442	LAMT	1089	LAMT 13,2 kV	17
25400	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC297	PIQUETE OC297	6329446	PIQUETE_MT	408	Poste de Madera de M.T.	18
25401	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329448	VANO 3x50/8 Al/Ac. LP	6329448	LAMT	1089	LAMT 13,2 kV	19
25402	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC298	PIQUETE OC298	6329452	PIQUETE_MT	408	Poste de Madera de M.T.	20
25403	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329454	VANO 3x50/8 Al/Ac. LP	6329454	LAMT	1089	LAMT 13,2 kV	21
25404	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC299	PIQUETE OC299	6329458	PIQUETE_MT	408	Poste de Madera de M.T.	22
25405	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329460	VANO 3x50/8 Al/Ac. LP	6329460	LAMT	1089	LAMT 13,2 kV	23
25406	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC300	PIQUETE OC300	6329464	PIQUETE_MT	408	Poste de Madera de M.T.	24
25407	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329466	VANO 3x50/8 Al/Ac. LP	6329466	LAMT	1089	LAMT 13,2 kV	25
25408	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OC301	PIQUETE OC301	6329470	PIQUETE_MT	408	Poste de Madera de M.T.	26
25409	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329472	VANO 3x50/8 Al/Ac. LP	6329472	LAMT	1089	LAMT 13,2 kV	27
25410	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OL725	PIQUETE OL725	6329476	PIQUETE_MT	409	Poste Doble de Madera MT	28
25411	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329478	VANO 3x50/8 Al/Ac. P. LP	6329478	LAMT	1089	LAMT 13,2 kV	29
25412	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329736	VANO 3x50/8 Al/Ac. P. LP	6329736	LAMT	1089	LAMT 13,2 kV	30
25413	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	OL724	PIQUETE OL724	6329495	PIQUETE_MT	408	Poste de Madera de M.T.	32
25414	18552866	15326A	MM6329389	TRONCAL	MEL-4350-9|S301OL|S302OL|	19	6329501	VANO 3x50/8 Al/Ac. P. LP	6329501	LAMT	1089	LAMT 13,2 kV	33
